,lat,lon
1012,13.0608187,77.5873
1013,13.0591909,77.5875414
1014,13.0589975,77.5875951
1015,12.9288993,77.5818811
1016,12.9589543,77.6521562
1017,12.9162563,77.520671
1018,12.9061516,77.5209983
1019,12.9702778,77.6391727
1020,12.9744534,77.6388972
1021,12.9702418,77.6390503
1022,12.9380237,77.6990326
1023,12.9875355,77.6190745
1024,12.9875826,77.6188927
1025,12.9648132,77.6069563
1026,12.967557,77.6061228
1027,12.9694336,77.7657145
1028,12.916485,77.5982924
1029,12.9230018,77.5972171
1030,12.9644833,77.6386595
1031,13.0055565,77.569093
1032,12.9555803,77.7130382
1033,12.9783586,77.6363142
1034,12.8826056,77.5834699
1035,13.0057966,77.7568317
1036,12.9202717,77.6451895
1037,12.9685412,77.606131
1038,12.9718911,77.6066836
1039,12.9729346,77.6357245
1040,12.9733837,77.6360035
1041,12.9728794,77.6357245
1042,12.9731905,77.6359606
1043,12.9482667,77.6987404
1044,12.9806364,77.602787
1045,12.8866506,77.5822279
1046,12.9414433,77.6967315
1047,12.9413826,77.6967037
1048,12.9413212,77.6966738
1049,12.970892,77.6471187
1050,12.9714495,77.6474409
1051,12.9717642,77.6470785
1052,12.9717579,77.6470798
1053,12.9720285,77.6470024
1054,12.9678797,77.6066222
1055,12.9540891,77.5918797
1056,12.9698176,77.6380759
1057,12.9699867,77.6402596
1058,12.9699237,77.6396323
1059,12.9701153,77.6429827
1060,12.9705241,77.647114
1061,12.9704825,77.6427909
1062,12.9706145,77.6464605
1063,12.9364231,77.6151528
1064,12.9085614,77.5859107
1065,13.0639645,77.589957
1066,12.9030809,77.5855786
1067,12.9017285,77.5857629
1068,12.9062116,77.5906176
1069,12.9701753,77.638267
1070,12.9701712,77.6383901
1071,12.9702025,77.6389092
1072,12.9702343,77.6391972
1073,12.9703059,77.6394339
1074,12.9488177,77.6861236
1075,12.9451041,77.6804651
1076,12.948945,77.6873384
1077,12.954324,77.5850242
1078,12.9453667,77.5709983
1079,12.9944952,77.6159529
1080,12.982186,77.692414
1081,12.9754958,77.6966655
1082,12.9221578,77.576215
1083,12.9118329,77.5859133
1084,12.9708927,77.6005219
1085,12.9684698,77.6404858
1086,12.9992777,77.5495785
1087,12.996332,77.6170443
1088,13.0276765,77.6043712
1089,12.9944824,77.6153605
1090,12.9371939,77.6198328
1091,12.9365073,77.6197375
1092,13.0927647,77.5879077
1093,13.022359,77.5927417
1094,13.020749,77.6768991
1095,12.9939183,77.5854854
1096,12.975173,77.6051035
1097,12.9077046,77.6080359
1098,12.9153987,77.6010351
1099,12.9371526,77.5728792
1100,12.9435256,77.5655166
1101,12.9462613,77.5703662
1102,12.9446256,77.569918
1103,12.9326403,77.5656287
1104,13.0245213,77.6350534
1105,12.9316301,77.5778668
1106,12.9739174,77.5702629
1107,13.0255483,77.6370978
1108,13.0233982,77.6396917
1109,13.0278559,77.6397264
1110,13.0214839,77.6408994
1111,13.0250222,77.6372087
1112,13.0260656,77.6370378
1113,12.9513838,77.6994322
1114,12.9797049,77.6939053
1115,12.9582651,77.7088259
1116,12.9785603,77.6946478
1117,12.9573463,77.7075932
1118,13.0002869,77.5718472
1119,12.9971223,77.5731217
1120,13.0007561,77.5723691
1121,12.999365,77.5721998
1122,13.0026752,77.5720532
1123,12.9972964,77.5718337
1124,13.00764,77.5640167
1125,13.0067326,77.5642658
1126,13.0018939,77.5784746
1127,13.008246,77.563189
1128,12.9425467,77.697942
1129,13.00789,77.5570433
1130,12.9567665,77.7025804
1131,12.9654302,77.7018173
1132,12.9478299,77.6993579
1133,12.9498261,77.6991461
1134,12.9862573,77.5403259
1135,12.9555378,77.7004205
1136,12.9494797,77.6997579
1137,12.9682261,77.5375793
1138,12.9604112,77.529879
1139,12.9839433,77.7509498
1140,12.9861111,77.7324232
1141,12.9759626,77.7268674
1142,12.9122125,77.6378071
1143,13.0046726,77.5785939
1144,13.0056571,77.5690976
1145,12.9224778,77.6653128
1146,12.9126281,77.6346868
1147,12.912147,77.6502115
1148,12.9132205,77.6521359
1149,12.9174988,77.6519079
1150,12.9118357,77.6385521
1151,12.9188109,77.5687298
1152,12.9271751,77.561435
1153,13.0073839,77.7579441
1154,12.9828174,77.7634471
1155,12.9256357,77.5646389
1156,12.9902206,77.7326044
1157,12.9269753,77.5643645
1158,13.0032505,77.6857842
1159,12.9235989,77.5550354
1160,12.960753,77.575626
1161,12.9247336,77.565329
1162,12.9418834,77.5707551
1163,12.9402569,77.5533988
1164,12.9406714,77.5703714
1165,12.9243553,77.5648981
1166,12.9394749,77.5776672
1167,12.9222433,77.5618332
1168,12.9473154,77.5690141
1169,12.9446421,77.5719424
1170,12.9483643,77.5684949
1171,12.9379147,77.5748672
1172,12.947549,77.5739319
1173,12.9387861,77.5799087
1174,12.9470578,77.5714933
1175,12.9448665,77.5715764
1176,12.937747,77.5758056
1177,12.947133,77.5694107
1178,12.9471057,77.5716965
1179,12.9787674,77.7289906
1180,12.911789,77.6432674
1181,12.9788379,77.728988
1182,12.9126507,77.6336503
1183,12.9431647,77.5415743
1184,12.9240662,77.5642334
1185,12.9787229,77.7289477
1186,12.9085132,77.6515084
1187,12.9153185,77.6367517
1188,12.9153154,77.6516588
1189,12.9073279,77.6283365
1190,12.9124928,77.6264129
1191,12.9025398,77.6253423
1192,12.9506884,77.5925268
1193,12.9788536,77.7290389
1194,12.9268231,77.548292
1195,12.9787125,77.7288914
1196,12.9306311,77.5535559
1197,12.982376,77.6381162
1198,13.0499324,77.5980885
1199,12.9788562,77.7289075
1200,13.0373064,77.6052013
1201,12.9257484,77.5642118
1202,12.9792993,77.7289316
1203,13.0496657,77.597496
1204,12.9361938,77.7442057
1205,12.9790091,77.728878
1206,12.9391651,77.5637852
1207,12.9791189,77.7289504
1208,12.9329124,77.5684358
1209,12.991754,77.5711303
1210,12.9791921,77.7288834
1211,12.9385441,77.5699295
1212,12.9791607,77.7288002
1213,12.9365742,77.5739529
1214,12.937044,77.5753259
1215,12.9373404,77.579911
1216,12.9363723,77.5682018
1217,12.9791712,77.7290362
1218,12.9488056,77.5743239
1219,12.9793019,77.7288083
1220,12.9790144,77.7289504
1221,12.954963,77.7252993
1222,12.9396094,77.7468417
1223,12.9598095,77.7483757
1224,13.0042549,77.5494306
1225,12.9908258,77.5578843
1226,12.9266174,77.5646489
1227,12.9845159,77.5478044
1228,12.9234527,77.5697585
1229,13.0079113,77.5569617
1230,13.0081283,77.5545993
1231,12.9303018,77.5666608
1232,12.9993866,77.5497104
1233,12.9903931,77.5584441
1234,12.9349664,77.5469781
1235,12.9758048,77.5526524
1236,12.9864094,77.5405663
1237,12.9278495,77.5462411
1238,12.9967355,77.5543173
1239,12.9891546,77.5500014
1240,12.9780294,77.5426878
1241,12.9285834,77.5457702
1242,12.9728679,77.5391454
1243,12.9643262,77.5404059
1244,12.9606425,77.5300492
1245,12.925663,77.5644456
1246,12.9450272,77.6807331
1247,12.9279866,77.5519145
1248,12.9698886,77.5327543
1249,12.9416198,77.5573584
1250,12.9731233,77.5403966
1251,12.9467628,77.6811611
1252,12.9245511,77.5655512
1253,12.9415734,77.5578002
1254,12.9677845,77.535901
1255,12.9698125,77.5366838
1256,12.9673983,77.5239973
1257,12.9695848,77.5346596
1258,12.9787404,77.5405545
1259,12.9528642,77.5289366
1260,12.9757428,77.5335935
1261,12.9489617,77.6873872
1262,12.9966939,77.5687228
1263,12.9918756,77.5701543
1264,13.0081862,77.5709853
1265,12.9485945,77.6827666
1266,13.012299,77.5559803
1267,12.9987069,77.5699054
1268,13.0208903,77.643156
1269,13.0180644,77.6548189
1270,12.9256168,77.5645467
1271,13.0280795,77.6338487
1272,13.0259923,77.6405519
1273,13.0217392,77.6397872
1274,13.0313957,77.6359521
1275,13.0226589,77.6395368
1276,12.9170843,77.5596138
1277,13.0222694,77.6397678
1278,12.9982337,77.570518
1279,13.0155944,77.6397049
1280,12.94167,77.5564774
1281,13.0257816,77.6378902
1282,12.9334596,77.5463009
1283,13.0071899,77.5682268
1284,13.0220667,77.6302525
1285,12.9152705,77.5609497
1286,13.0050001,77.5654236
1287,12.9447368,77.5537072
1288,13.0005663,77.5641013
1289,13.0230548,77.6472679
1290,13.0224991,77.6394027
1291,12.9985369,77.5695461
1292,13.023783,77.6399492
1293,13.0222385,77.6399929
1294,13.0012483,77.5723483
1295,13.0210445,77.6426065
1296,12.8665964,77.6548452
1297,13.0099889,77.5621768
1298,13.0230092,77.6370539
1299,12.9409856,77.6085956
1300,12.9961953,77.5715924
1301,13.0207053,77.6367655
1302,12.943229,77.6091984
1303,13.0011281,77.5724061
1304,12.939969,77.6091099
1305,13.0259481,77.6372048
1306,12.9438907,77.6073926
1307,13.0225627,77.6384409
1308,12.9917339,77.5706166
1309,12.9424172,77.6079042
1310,12.9915048,77.5704974
1311,12.944786,77.5717922
1312,12.9447626,77.5717734
1313,12.9446144,77.5729301
1314,12.9414978,77.6087872
1315,12.9444068,77.5709394
1316,12.9985281,77.5520459
1317,12.9378405,77.574857
1318,12.9415138,77.6083283
1319,12.9396288,77.5667866
1320,12.9415832,77.5770807
1321,12.9617937,77.7013456
1322,12.9266045,77.5459463
1323,12.9458476,77.5710517
1324,12.9980375,77.6962682
1325,12.9821981,77.6922646
1326,12.9403117,77.5798319
1327,12.9499525,77.700234
1328,12.9377243,77.5794545
1329,12.9979686,77.6966599
1330,12.9543124,77.5786901
1331,12.9444313,77.5729353
1332,12.9814422,77.6030131
1333,12.9444107,77.5721169
1334,12.9973146,77.6969454
1335,12.9839956,77.6080283
1336,12.9401607,77.5643716
1337,12.9391586,77.6892056
1338,12.9376671,77.5676462
1339,12.9440883,77.5725864
1340,13.059555,77.5909394
1341,13.0039179,77.543292
1342,12.9450065,77.5714721
1343,12.9375122,77.5759985
1344,12.9898003,77.5500343
1345,12.9839499,77.5985328
1346,12.9328003,77.5688005
1347,12.938888,77.5755794
1348,12.9857716,77.6020901
1349,12.9449984,77.5723552
1350,12.9971395,77.6969098
1351,12.9445488,77.57272
1352,12.9878305,77.5558493
1353,12.9821477,77.6032233
1354,12.9651193,77.7017267
1355,13.006544,77.5647739
1356,13.0222667,77.6470832
1357,13.0236936,77.6431324
1358,13.02507,77.6319275
1359,13.028492,77.6347149
1360,12.9997652,77.6173181
1361,13.0242854,77.6330274
1362,13.0239866,77.6329956
1363,13.021689,77.639838
1364,12.9126771,77.6498604
1365,13.0263547,77.6405892
1366,13.0184721,77.6427206
1367,13.0222047,77.6397348
1368,13.0230447,77.6473827
1369,13.0250736,77.6401906
1370,13.0243342,77.6400343
1371,13.0219932,77.6405659
1372,13.0204944,77.6430858
1373,13.0254536,77.6397912
1374,13.0232481,77.6394478
1375,13.0240994,77.6340746
1376,13.0275769,77.6397833
1377,13.0229751,77.639867
1378,12.9968154,77.6968884
1379,12.996706,77.6968735
1380,13.0256069,77.6384078
1381,13.0255101,77.6383709
1382,13.0215823,77.6403247
1383,13.0245897,77.637388
1384,12.9963625,77.6968264
1385,12.9977968,77.6959728
1386,12.9216764,77.6629957
1387,12.9233799,77.6341276
1388,12.9216185,77.6638379
1389,12.9260579,77.6760971
1390,12.9717123,77.6039241
1391,12.8912738,77.5649779
1392,12.9816184,77.6369004
1393,12.9794606,77.6467914
1394,12.9779506,77.6364756
1395,12.9730709,77.6473851
1396,12.9732957,77.6468196
1397,12.9690207,77.6482995
1398,12.9705577,77.6471384
1399,12.9330908,77.5814924
1400,12.9544918,77.6490249
1401,12.9336663,77.6218361
1402,12.9977967,77.5474478
1403,12.9973118,77.5469972
1404,13.054399,77.6450739
1405,12.9682582,77.6517189
1406,12.9621711,77.6492415
1407,12.9852813,77.4800802
1408,12.9740785,77.5498168
1409,12.9833026,77.4788057
1410,12.97755,77.5455277
1411,13.0144549,77.7010779
1412,13.021608,77.6416377
1413,12.9824503,77.6102305
1414,12.9859012,77.4776562
1415,12.9537484,77.543639
1416,12.9070254,77.5331667
1417,12.9231214,77.5970987
1418,12.9135341,77.5588078
1419,12.9070542,77.5456383
1420,12.9174334,77.5732706
1421,12.90929,77.5492265
1422,12.949078,77.5978259
1423,12.9459795,77.5885235
1424,13.0272334,77.571907
1425,13.0182197,77.6545197
1426,12.9670103,77.6416792
1427,12.8941551,77.5864565
1428,12.9370636,77.5851757
1429,12.9304984,77.6338469
1430,12.9978602,77.5519674
1431,12.9984348,77.5530658
1432,12.9991824,77.5525371
1433,12.916778,77.5925291
1434,12.9754483,77.5699255
1435,13.0659754,77.600105
1436,12.9331913,77.6230591
1437,12.9966984,77.5613324
1438,12.9890578,77.6640639
1439,13.0346821,77.5351685
1440,12.9237002,77.5734902
1441,12.9027454,77.7057357
1442,12.974339,77.6482791
1443,13.0235079,77.5510004
1444,12.958119,77.6442446
1445,12.9556442,77.7144351
1446,12.9348261,77.6158067
1447,13.0334463,77.5311642
1448,12.9456129,77.5952262
1449,12.9853868,77.667554
1450,12.9795429,77.6795549
1451,12.9858822,77.6687616
1452,12.9853614,77.6734987
1453,12.9860689,77.6705963
1454,12.9712436,77.6471463
1455,12.9236536,77.6184482
1456,12.9591965,77.6549169
1457,12.9588377,77.6551114
1458,12.8775041,77.6031664
1459,12.9890974,77.5936081
1460,13.0284905,77.5589985
1461,12.9360863,77.6313604
1462,12.9726305,77.6468766
1463,12.9678541,77.6527869
1464,12.9293898,77.5519618
1465,13.0216594,77.6396888
1466,12.9853101,77.6069879
1467,12.9542601,77.5940511
1468,12.9761326,77.577703
1469,12.893068,77.5987074
1470,12.9743671,77.5753483
1471,12.9759801,77.6252681
1472,13.0506655,77.6214043
1473,13.0865943,77.5912059
1474,12.9469705,77.5944165
1475,12.9439985,77.5946425
1476,12.956397,77.5921935
1477,12.9594205,77.5937772
1478,12.9707174,77.6070055
1479,12.9689652,77.6064394
1480,12.969202,77.6062724
1481,12.9728053,77.607087
1482,12.9454861,77.595168
1483,12.9580965,77.593251
1484,12.9593625,77.5937351
1485,13.0129746,77.6479687
1486,13.0290724,77.6635243
1487,13.0287244,77.6638803
1488,12.9995711,77.624703
1489,12.9968223,77.6195998
1490,12.9948513,77.6160845
1491,12.9998566,77.6251653
1492,13.015025,77.6358463
1493,13.0021714,77.6329882
1494,12.9841388,77.6142655
1495,13.0142154,77.6363852
1496,12.9877987,77.618514
1497,12.9731397,77.6074555
1498,12.9598633,77.593474
1499,12.9453166,77.5950506
1500,12.9549365,77.5915735
1501,12.946968,77.5942273
1502,12.9560009,77.5920884
1503,12.9447719,77.5949585
1504,12.935018,77.6088654
1505,12.9539546,77.5857915
1506,12.9355551,77.608926
1507,12.9353982,77.6090182
1508,12.9441951,77.5944954
1509,12.9417742,77.5938148
1510,13.0310425,77.6689617
1511,13.0007498,77.6134894
1512,13.000759,77.6134424
1513,12.9806921,77.6410053
1514,12.9330586,77.5817527
1515,12.9804737,77.6410704
1516,12.9945917,77.6669317
1517,12.9822891,77.6394663
1518,12.9139703,77.6060989
1519,13.0221358,77.5846678
1520,13.0299258,77.6343634
1521,13.0453918,77.6270134
1522,13.059224,77.6430226
1523,13.0313483,77.6359163
1524,12.9860915,77.4776166
1525,12.9685563,77.6495171
1526,12.9146755,77.6761436
1527,12.9899243,77.5913426
1528,12.9081267,77.6761051
1529,12.9345723,77.6199541
1530,12.9336798,77.6222761
1531,13.0115044,77.5552219
1532,12.9790642,77.7300557
1533,12.9769405,77.7249183
1534,12.9982247,77.5524639
1535,12.9981249,77.5532794
1536,12.9220858,77.4953504
1537,12.9290157,77.5912224
1538,12.9223927,77.5894122
1539,12.9536888,77.543512
1540,13.0081078,77.5549568
1541,12.9237056,77.5526771
1542,13.0086666,77.6559015
1543,12.9769249,77.7255885
1544,12.9665385,77.544607
1545,12.9812352,77.6461637
1546,13.059096,77.6431078
1547,12.9646242,77.6138533
1548,12.9727825,77.6484278
1549,12.9728739,77.6483001
1550,12.997507,77.5500266
1551,12.9979227,77.5522341
1552,12.9934732,77.5711233
1553,12.9173939,77.5781136
1554,12.9306435,77.5863284
1555,12.9283464,77.595684
1556,12.928555,77.599351
1557,12.9285254,77.6000608
1558,12.9712321,77.7503115
1559,12.9623958,77.637755
1560,13.0086124,77.6555434
1561,13.0101171,77.6573914
1562,12.9745322,77.5708829
1563,12.896598,77.7205049
1564,12.8966084,77.7204757
1565,12.9168645,77.5859473
1566,12.904966,77.6016531
1567,12.9050327,77.6016565
1568,12.9486296,77.7156074
1569,13.023331,77.6370384
1570,12.9309162,77.5473845
1571,12.9306982,77.5474396
1572,12.9373192,77.549336
1573,12.9377041,77.5492421
1574,12.9388615,77.5487123
1575,12.9389282,77.5515602
1576,12.9389157,77.5518525
1577,12.9386805,77.5523454
1578,12.9387811,77.5521845
1579,12.9387151,77.5520336
1580,12.9437583,77.5665638
1581,12.9437988,77.5665812
1582,12.9512527,77.5774267
1583,12.9524087,77.5773087
1584,12.9622239,77.5332587
1585,13.0535399,77.5745092
1586,12.9662347,77.5351942
1587,12.9629499,77.7507243
1588,13.0573793,77.6270261
1589,12.9608314,77.528917
1590,12.9789316,77.6406162
1591,12.9597909,77.5269754
1592,12.9866165,77.579997
1593,12.9885728,77.5772213
1594,12.9060155,77.5958706
1595,12.8696154,77.5969714
1596,12.8931572,77.5987475
1597,12.8967748,77.5997314
1598,12.9004703,77.6011552
1599,12.9021276,77.6008956
1600,12.964262,77.5967957
1601,13.0067648,77.5545209
1602,12.9258549,77.6757002
1603,12.9251897,77.6743698
1604,13.062896,77.592582
1605,13.0446064,77.6209898
1606,12.9867899,77.5745807
1607,13.0224341,77.6397484
1608,12.8905373,77.6447752
1609,12.9691864,77.693647
1610,12.9702401,77.6939474
1611,12.9688592,77.6934931
1612,12.9689271,77.6935945
1613,12.9665443,77.6575722
1614,13.0756865,77.6037087
1615,13.0725481,77.6039525
1616,13.0687358,77.6035241
1617,13.0755514,77.6041885
1618,12.9618326,77.7168775
1619,13.014431,77.6580134
1620,12.9701722,77.7123588
1621,12.9757683,77.6930887
1622,12.8934924,77.6020899
1623,12.9978733,77.5695076
1624,12.9805421,77.7120973
1625,12.9773167,77.7252241
1626,12.9710788,77.6475888
1627,12.8736281,77.6448728
1628,13.0638835,77.5880338
1629,13.0638126,77.5902026
1630,13.0666013,77.5955056
1631,12.9806974,77.6405653
1632,12.8759565,77.6397754
1633,12.9704456,77.6447296
1634,12.9651423,77.6011596
1635,12.9380609,77.6275572
1636,12.9120759,77.6826513
1637,12.9119288,77.6823373
1638,12.9251568,77.6338744
1639,12.9638805,77.7125041
1640,12.9638897,77.7125524
1641,12.9639112,77.7126731
1642,12.9626076,77.7132444
1643,12.9625069,77.7132592
1644,12.9382175,77.6992212
1645,12.9741767,77.6363242
1646,12.974315,77.6366178
1647,12.9769589,77.7249938
1648,12.9757753,77.7269206
1649,13.0024713,77.661407
1650,13.0021237,77.6615626
1651,13.0580013,77.5960278
1652,12.9350286,77.6116312
1653,12.9855047,77.5792404
1654,12.9250265,77.6330149
1655,12.9345617,77.6133875
1656,12.9347403,77.6126656
1657,12.9360905,77.616131
1658,12.9397072,77.6257506
1659,12.9396874,77.6258299
1660,12.9388196,77.625775
1661,12.9348404,77.6162173
1662,12.9337996,77.6159147
1663,12.9341641,77.6166913
1664,12.9337968,77.6197899
1665,12.9337709,77.6209685
1666,12.9337519,77.6211507
1667,12.9337088,77.6214781
1668,12.9360408,77.6282459
1669,12.9344393,77.6295345
1670,12.9254829,77.6333852
1671,12.9260044,77.6332862
1672,12.9251513,77.6378065
1673,12.9872641,77.7334337
1674,12.974252,77.5748711
1675,12.9899111,77.5532211
1676,12.9848221,77.7111977
1677,12.9167448,77.6732069
1678,12.9166951,77.6731828
1679,12.9125709,77.6814162
1680,12.9485073,77.6988959
1681,13.0182739,77.643275
1682,13.0240792,77.6370348
1683,13.0411194,77.624478
1684,13.0412239,77.6245156
1685,13.0403965,77.5893068
1686,13.0260992,77.585072
1687,12.9156309,77.6468534
1688,12.8976051,77.5997
1689,12.997555,77.5445911
1690,12.9976295,77.5468409
1691,13.0853623,77.634757
1692,12.9354619,77.6150961
1693,12.9233257,77.5850502
1694,12.9007694,77.5872749
1695,12.9001036,77.585916
1696,12.9217794,77.5852464
1697,12.9122707,77.5860983
1698,12.9674201,77.7146193
1699,12.9621737,77.7165339
1700,12.9367615,77.6276835
1701,12.9394653,77.6259816
1702,12.9641794,77.6385343
1703,13.0278016,77.6310134
1704,12.9712219,77.6943085
1705,12.9709057,77.6943194
1706,12.9186447,77.6707111
1707,12.9098442,77.6859336
1708,12.9097983,77.6859294
1709,12.9585898,77.5392625
1710,12.9180265,77.6379241
1711,12.9822078,77.7086966
1712,12.9824221,77.7086483
1713,12.9823915,77.6971059
1714,12.9784672,77.7112041
1715,12.973506,77.6113148
1716,12.9611012,77.5887564
1717,13.0234299,77.5509897
1718,12.9056713,77.6039543
1719,12.9035992,77.6019963
1720,12.9603202,77.7172283
1721,12.9020427,77.5857467
1722,12.8973677,77.5858738
1723,12.897871,77.5857725
1724,12.9553428,77.5170593
1725,12.990796,77.722986
1726,12.983296,77.7216639
1727,12.8832343,77.6075065
1728,12.9699627,77.6415269
1729,12.9806794,77.6405105
1730,12.9701552,77.6145858
1731,12.9811989,77.636896
1732,12.9716342,77.5741018
1733,12.9812899,77.6404808
1734,12.9880617,77.7339646
1735,12.9688722,77.6410682
1736,12.9099066,77.6857332
1737,12.977562,77.5744205
1738,12.9904646,77.5505346
1739,12.9091509,77.6877178
1740,12.9686909,77.6486916
1741,12.9687696,77.6416126
1742,12.9717908,77.6798268
1743,13.0037091,77.6226122
1744,12.9344528,77.6127346
1745,13.010805,77.5553991
1746,13.0115956,77.5553917
1747,12.9977484,77.5473746
1748,12.9687526,77.6417104
1749,12.9636997,77.5923663
1750,12.9751224,77.6040068
1751,12.9747264,77.6053204
1752,12.9746251,77.6073769
1753,12.9743644,77.607851
1754,12.9116699,77.643421
1755,12.9396234,77.6950111
1756,12.9860978,77.5543504
1757,13.0285621,77.5435652
1758,12.876884,77.6392801
1759,12.8743782,77.6405809
1760,12.8787509,77.636921
1761,12.8787352,77.6367386
1762,12.9774153,77.5744736
1763,12.9899287,77.5529918
1764,13.0071836,77.5794783
1765,12.949846,77.715934
1766,12.9504428,77.7156939
1767,12.9491647,77.7161846
1768,12.9834524,77.5943486
1769,12.9822477,77.6389715
1770,12.9420698,77.6280215
1771,12.9255829,77.6762661
1772,12.9785261,77.6407593
1773,12.9716726,77.6573587
1774,12.9714814,77.6571747
1775,12.9718144,77.6548499
1776,12.9717294,77.6816989
1777,12.9733672,77.6783788
1778,12.9738745,77.6785387
1779,13.066438,77.5969948
1780,12.9681084,77.6064442
1781,13.0189687,77.5575829
1782,13.010724,77.5502667
1783,13.0141618,77.5542232
1784,12.9754661,77.6049784
1785,12.9835729,77.7331184
1786,13.0834749,77.4844983
1787,13.0830578,77.4841522
1788,13.0039628,77.5507974
1789,13.0080788,77.5489767
1790,12.967764,77.64809
1791,12.9251299,77.4988541
1792,12.9683503,77.6027151
1793,12.9687494,77.6492656
1794,12.9686318,77.6490776
1795,13.0241609,77.7063349
1796,13.0370574,77.5896455
1797,13.0351773,77.5890219
1798,13.0663312,77.6402789
1799,13.0725613,77.6024947
1800,12.9342412,77.5828783
1801,12.9822473,77.6390337
1802,12.9718776,77.5962988
1803,12.9678509,77.5285193
1804,13.0635993,77.5913819
1805,12.9586968,77.53347
1806,12.9365094,77.517651
1807,13.0194926,77.6369287
1808,13.0189238,77.6367836
1809,12.9121078,77.6379727
1810,12.9997875,77.5496151
1811,12.9669093,77.6086899
1812,12.9811972,77.6368727
1813,12.8901826,77.6397297
1814,12.9314962,77.609838
1815,12.9288786,77.5837575
1816,12.9721764,77.5956804
1817,12.9549086,77.5857588
1818,12.9554304,77.585944
1819,12.9620164,77.5978486
1820,12.8776064,77.6449397
1821,12.9681659,77.5292945
1822,12.9684181,77.5324474
1823,12.9164006,77.6445953
1824,12.9123452,77.6425923
1825,12.9093421,77.6874797
1826,12.9136807,77.6448634
1827,12.9941666,77.6103415
1828,12.8834139,77.5499438
1829,12.8864483,77.5661623
1830,12.970504,77.6449169
1831,12.9704504,77.6449169
1832,12.9728026,77.5284941
1833,12.9761897,77.5331156
1834,12.9664596,77.5344276
1835,12.9665005,77.5343128
1836,12.9662613,77.5350611
